,id,Yield
7094,81145,13.99
7095,81146,11.43
7096,81147,6.21
7097,81148,10.69
7098,81149,7.89
7099,81150,8.4
7100,81151,4.82
7101,81152,10.4
7102,81153,10.08
7103,81154,10.31
7104,81155,6.73
7105,81156,11.82
7106,81157,12.01
7107,81158,10.15
7108,81159,11.75
7109,81160,12.36
7110,81161,9.97
7111,81162,9.54
7112,81163,9.57
7113,81164,9.12
7114,81165,12.52
7115,81166,10.85
7116,81167,8.48
7117,81168,9.37
7118,81169,9.3
7119,81170,11.01
7120,81171,11.18
7121,81172,6.79
7122,81173,10.85
7123,81174,11.03
7124,81175,4.95
7125,81176,4.14
7126,81177,5.53
7127,81178,7.95
7128,81179,12.46
7129,81180,11.75
7130,81181,14.54
7131,81182,9.54
7132,81183,14.31
7133,81184,12.67
7134,81185,14.23
7135,81186,9.25
7136,81187,9.34
7137,81188,12.6
7138,81189,5.35
7139,81190,9.93
7140,81191,13.94
7141,81192,9.14
7142,81193,15.68
7143,81194,5.23
7144,81195,6.25
7145,81196,13.86
7146,81197,14.76
7147,81198,11.69
7148,81199,10.77
7149,81200,6.79
7150,81201,9.87
7151,81202,9.54
7152,81203,12.09
7153,81204,5.46
7154,81205,6.25
7155,81206,9.6
7156,81207,7.58
7157,81208,10.69
7158,81209,12.7
7159,81210,7.47
7160,81211,10.69
7161,81212,6.08
7162,81213,11.3
7163,81214,10.31
7164,81215,11.82
7165,81216,10.31
7166,81217,6.5
7167,81218,6.84
7168,81219,10.15
7169,81220,8.54
7170,81221,11.75
7171,81222,6.79
7172,81223,14.57
7173,81224,14.24
7174,81225,9.27
7175,81226,9.4
7176,81227,7.68
7177,81228,14.75
7178,81229,13.17
7179,81230,7.57
7180,81231,12.4
7181,81232,8.03
7182,81233,7.47
7183,81234,10.21
7184,81235,6.84
7185,81236,11.87
7186,81237,9.02
7187,81238,10.83
7188,81239,10.86
7189,81240,10.83
7190,81241,14.57
7191,81242,11.75
7192,81243,9.84
7193,81244,9.54
7194,81245,9.8
7195,81246,11.75
7196,81247,9.71
7197,81248,10.51
7198,81249,14.14
7199,81250,12.89
7200,81251,10.36
7201,81252,7.68
7202,81253,11.14
7203,81254,6.25
7204,81255,11.66
7205,81256,9.95
7206,81257,11.74
7207,81258,8.89
7208,81259,5.56
7209,81260,9.37
7210,81261,11.66
7211,81262,5.98
7212,81263,12.72
7213,81264,9.88
7214,81265,6.73
7215,81266,9.55
7216,81267,10.31
7217,81268,10.69
7218,81269,11.92
7219,81270,11.81
7220,81271,10.69
7221,81272,9.01
7222,81273,10.85
7223,81274,6.33
7224,81275,6.79
7225,81276,6.84
7226,81277,12.67
7227,81278,12.89
7228,81279,9.89
7229,81280,12.43
7230,81281,9.93
7231,81282,12.95
7232,81283,10.64
7233,81284,15.18
7234,81285,7.68
7235,81286,14.47
7236,81287,10.83
7237,81288,11.82
7238,81289,9.54
7239,81290,9.88
7240,81291,6.84
7241,81292,12.28
7242,81293,7.58
7243,81294,10.57
7244,81295,10.69
7245,81296,12.08
7246,81297,6.21
7247,81298,16.18
7248,81299,11.95
7249,81300,14.51
7250,81301,12.09
7251,81302,11.74
7252,81303,9.61
7253,81304,10.46
7254,81305,4.63
7255,81306,9.77
7256,81307,10.85
7257,81308,3.8
7258,81309,13.4
7259,81310,10.69
7260,81311,10.86
7261,81312,10.03
7262,81313,8.87
7263,81314,6.62
7264,81315,6.84
7265,81316,12.08
7266,81317,7.68
7267,81318,10.12
7268,81319,10.57
7269,81320,9.89
7270,81321,10.8
7271,81322,6.01
7272,81323,10.98
7273,81324,9.89
7274,81325,5.56
7275,81326,8.89
7276,81327,14.12
7277,81328,10.97
7278,81329,10.69
7279,81330,7.58
7280,81331,11.75
7281,81332,10.89
7282,81333,11.02
7283,81334,11.14
7284,81335,7.68
7285,81336,10.2
7286,81337,11.75
7287,81338,11.69
7288,81339,10.96
7289,81340,11.92
7290,81341,9.4
7291,81342,10.86
7292,81343,5.57
7293,81344,10.89
7294,81345,9.93
7295,81346,7.57
7296,81347,5.32
7297,81348,12.64
7298,81349,11.3
7299,81350,6.33
7300,81351,4.49
7301,81352,6.73
7302,81353,10.3
7303,81354,6.21
7304,81355,10.45
7305,81356,10.85
7306,81357,11.5
7307,81358,9.07
7308,81359,10.8
7309,81360,9.53
7310,81361,9.47
7311,81362,11.21
7312,81363,11.3
7313,81364,6.73
7314,81365,12.6
7315,81366,7.47
7316,81367,6.6
7317,81368,5.56
7318,81369,10.12
7319,81370,11.0
7320,81371,8.57
7321,81372,10.69
7322,81373,10.45
7323,81374,8.89
7324,81375,10.01
7325,81376,6.33
7326,81377,10.69
7327,81378,10.54
7328,81379,7.68
7329,81380,6.79
7330,81381,14.03
7331,81382,6.46
7332,81383,10.45
7333,81384,6.4
7334,81385,7.47
7335,81386,6.46
7336,81387,6.25
7337,81388,10.69
7338,81389,9.8
7339,81390,11.56
7340,81391,9.97
7341,81392,13.27
7342,81393,13.4
7343,81394,9.88
7344,81395,11.14
7345,81396,9.85
7346,81397,6.21
7347,81398,11.74
7348,81399,9.4
7349,81400,7.47
7350,81401,4.77
7351,81402,12.11
7352,81403,7.58
7353,81404,10.45
7354,81405,12.04
7355,81406,13.41
7356,81407,7.47
7357,81408,8.03
7358,81409,9.57
7359,81410,10.85
7360,81411,11.01
7361,81412,14.32
7362,81413,6.6
7363,81414,7.79
7364,81415,8.26
7365,81416,6.33
7366,81417,11.14
7367,81418,14.41
7368,81419,12.46
7369,81420,8.37
7370,81421,12.64
7371,81422,11.84
7372,81423,10.31
7373,81424,10.62
7374,81425,13.97
7375,81426,6.84
7376,81427,9.85
7377,81428,11.14
7378,81429,12.38
7379,81430,12.01
7380,81431,10.12
7381,81432,11.74
7382,81433,12.66
7383,81434,8.89
7384,81435,10.46
7385,81436,11.75
7386,81437,4.49
7387,81438,10.64
7388,81439,9.47
7389,81440,7.47
7390,81441,6.21
7391,81442,11.84
7392,81443,6.79
7393,81444,8.33
7394,81445,11.3
7395,81446,16.39
7396,81447,5.56
7397,81448,6.79
7398,81449,10.25
7399,81450,11.0
7400,81451,14.03
7401,81452,10.98
7402,81453,9.89
7403,81454,10.45
7404,81455,13.75
7405,81456,10.31
7406,81457,6.84
7407,81458,12.52
7408,81459,11.92
7409,81460,12.25
7410,81461,8.86
7411,81462,12.41
7412,81463,10.25
7413,81464,11.74
7414,81465,9.89
7415,81466,8.95
7416,81467,14.04
7417,81468,8.19
7418,81469,9.57
7419,81470,11.3
7420,81471,10.72
7421,81472,6.73
7422,81473,17.01
7423,81474,8.4
7424,81475,13.71
7425,81476,8.19
7426,81477,16.07
7427,81478,10.25
7428,81479,9.17
7429,81480,6.79
7430,81481,9.34
7431,81482,9.24
7432,81483,9.54
7433,81484,11.14
7434,81485,10.9
7435,81486,7.47
7436,81487,6.25
7437,81488,6.79
7438,81489,9.39
7439,81490,11.18
7440,81491,14.71
7441,81492,6.73
7442,81493,5.61
7443,81494,5.61
7444,81495,9.92
7445,81496,11.14
7446,81497,11.15
7447,81498,6.79
7448,81499,15.5
7449,81500,11.3
7450,81501,9.8
7451,81502,11.18
7452,81503,11.02
7453,81504,13.84
7454,81505,9.51
7455,81506,7.47
7456,81507,7.73
7457,81508,7.79
7458,81509,9.71
7459,81510,10.4
7460,81511,9.47
7461,81512,10.15
7462,81513,7.79
7463,81514,10.45
7464,81515,9.53
7465,81516,11.12
7466,81517,6.78
7467,81518,7.68
7468,81519,10.26
7469,81520,11.14
7470,81521,11.02
7471,81522,9.92
7472,81523,12.52
7473,81524,11.12
7474,81525,5.61
7475,81526,11.05
7476,81527,13.54
7477,81528,10.31
7478,81529,4.98
7479,81530,4.14
7480,81531,10.46
7481,81532,11.14
7482,81533,8.53
7483,81534,6.79
7484,81535,13.64
7485,81536,6.84
7486,81537,11.13
7487,81538,6.84
7488,81539,12.93
7489,81540,7.58
7490,81541,10.77
7491,81542,11.84
7492,81543,8.03
7493,81544,11.9
7494,81545,10.0
7495,81546,10.69
7496,81547,14.91
7497,81548,7.58
7498,81549,12.09
7499,81550,9.28
7500,81551,8.07
7501,81552,7.47
7502,81553,9.92
7503,81554,10.31
7504,81555,11.02
7505,81556,11.3
7506,81557,9.57
7507,81558,14.03
7508,81559,10.74
7509,81560,8.46
7510,81561,7.68
7511,81562,9.34
7512,81563,11.75
7513,81564,10.31
7514,81565,6.79
7515,81566,10.31
7516,81567,15.77
7517,81568,9.93
7518,81569,11.56
7519,81570,11.74
7520,81571,9.57
7521,81572,6.84
7522,81573,13.44
7523,81574,8.03
7524,81575,9.58
7525,81576,11.43
7526,81577,5.42
7527,81578,8.19
7528,81579,9.65
7529,81580,10.31
7530,81581,11.36
7531,81582,9.09
7532,81583,4.87
7533,81584,11.52
7534,81585,11.86
7535,81586,9.09
7536,81587,7.58
7537,81588,8.89
7538,81589,7.47
7539,81590,9.85
7540,81591,7.79
7541,81592,11.92
7542,81593,10.26
7543,81594,7.47
7544,81595,6.84
7545,81596,12.85
7546,81597,7.95
7547,81598,12.01
7548,81599,11.75
7549,81600,5.07
7550,81601,4.91
7551,81602,13.45
7552,81603,11.12
7553,81604,9.77
7554,81605,10.76
7555,81606,9.65
7556,81607,10.8
7557,81608,10.97
7558,81609,8.35
7559,81610,5.68
7560,81611,10.77
7561,81612,9.02
7562,81613,6.79
7563,81614,7.47
7564,81615,9.89
7565,81616,12.53
7566,81617,10.31
7567,81618,14.03
7568,81619,10.45
7569,81620,11.99
7570,81621,9.94
7571,81622,7.68
7572,81623,10.85
7573,81624,11.0
7574,81625,5.56
7575,81626,9.97
7576,81627,12.53
7577,81628,13.4
7578,81629,4.79
7579,81630,7.68
7580,81631,9.65
7581,81632,8.37
7582,81633,9.89
7583,81634,12.34
7584,81635,10.85
7585,81636,6.73
7586,81637,10.85
7587,81638,12.73
7588,81639,10.51
7589,81640,16.4
7590,81641,4.99
7591,81642,7.95
7592,81643,7.95
7593,81644,7.68
7594,81645,9.85
7595,81646,10.51
7596,81647,8.88
7597,81648,15.5
7598,81649,10.9
7599,81650,7.95
7600,81651,11.02
7601,81652,10.9
7602,81653,9.68
7603,81654,11.75
7604,81655,6.79
7605,81656,7.58
7606,81657,10.45
7607,81658,10.09
7608,81659,13.46
7609,81660,4.9
7610,81661,6.32
7611,81662,11.14
7612,81663,4.74
7613,81664,8.03
7614,81665,12.01
7615,81666,9.89
7616,81667,10.74
7617,81668,7.47
7618,81669,12.66
7619,81670,13.32
7620,81671,11.68
7621,81672,10.02
7622,81673,14.51
7623,81674,12.75
7624,81675,10.74
7625,81676,7.68
7626,81677,12.85
7627,81678,8.64
7628,81679,8.54
7629,81680,9.51
7630,81681,9.11
7631,81682,13.74
7632,81683,7.47
7633,81684,9.65
7634,81685,6.33
7635,81686,8.96
7636,81687,9.88
7637,81688,11.16
7638,81689,12.2
7639,81690,10.31
7640,81691,6.73
7641,81692,7.68
7642,81693,9.25
7643,81694,10.85
7644,81695,10.35
7645,81696,15.04
7646,81697,10.31
7647,81698,5.19
7648,81699,12.09
7649,81700,7.68
7650,81701,14.69
7651,81702,12.53
7652,81703,10.31
7653,81704,15.21
7654,81705,9.47
7655,81706,4.77
7656,81707,9.8
7657,81708,9.22
7658,81709,12.3
7659,81710,9.23
7660,81711,5.08
7661,81712,9.22
7662,81713,8.26
7663,81714,7.58
7664,81715,9.33
7665,81716,10.31
7666,81717,11.28
7667,81718,9.42
7668,81719,11.18
7669,81720,8.54
7670,81721,9.6
7671,81722,14.03
7672,81723,11.18
7673,81724,10.45
7674,81725,11.87
7675,81726,10.97
7676,81727,9.76
7677,81728,11.61
7678,81729,9.53
7679,81730,9.84
7680,81731,9.95
7681,81732,8.35
7682,81733,8.96
7683,81734,11.55
7684,81735,12.95
7685,81736,11.14
7686,81737,11.02
7687,81738,9.22
7688,81739,8.53
7689,81740,10.23
7690,81741,6.33
7691,81742,10.39
7692,81743,9.95
7693,81744,12.43
7694,81745,10.69
7695,81746,12.89
7696,81747,6.33
7697,81748,6.79
7698,81749,9.57
7699,81750,11.02
7700,81751,12.26
7701,81752,8.81
7702,81753,7.47
7703,81754,7.47
7704,81755,13.64
7705,81756,7.79
7706,81757,9.5
7707,81758,6.33
7708,81759,14.03
7709,81760,10.31
7710,81761,7.58
7711,81762,13.25
7712,81763,11.0
7713,81764,16.89
7714,81765,10.02
7715,81766,9.68
7716,81767,10.74
7717,81768,12.97
7718,81769,10.93
7719,81770,11.31
7720,81771,8.96
7721,81772,10.02
7722,81773,10.48
7723,81774,11.61
7724,81775,11.64
7725,81776,10.17
7726,81777,11.82
7727,81778,7.68
7728,81779,12.73
7729,81780,8.54
7730,81781,10.85
7731,81782,9.76
7732,81783,9.6
7733,81784,11.68
7734,81785,8.89
7735,81786,9.54
7736,81787,8.03
7737,81788,12.4
7738,81789,8.4
7739,81790,8.53
7740,81791,10.94
7741,81792,12.43
7742,81793,10.94
7743,81794,4.77
7744,81795,11.61
7745,81796,9.97
7746,81797,9.6
7747,81798,13.4
7748,81799,6.84
7749,81800,7.79
7750,81801,11.32
7751,81802,9.89
7752,81803,13.71
7753,81804,11.02
7754,81805,11.32
7755,81806,9.6
7756,81807,10.94
7757,81808,9.54
7758,81809,11.74
7759,81810,9.3
7760,81811,10.85
7761,81812,9.27
7762,81813,9.4
7763,81814,9.6
7764,81815,7.47
7765,81816,9.24
7766,81817,9.23
7767,81818,11.69
7768,81819,9.59
7769,81820,6.84
7770,81821,8.33
7771,81822,6.33
7772,81823,10.85
7773,81824,4.47
7774,81825,6.67
7775,81826,5.98
7776,81827,11.56
7777,81828,9.71
7778,81829,11.02
7779,81830,10.34
7780,81831,9.01
7781,81832,5.17
7782,81833,8.86
7783,81834,11.17
7784,81835,11.28
7785,81836,7.47
7786,81837,9.96
7787,81838,10.62
7788,81839,11.12
7789,81840,10.39
7790,81841,9.8
7791,81842,16.11
7792,81843,6.79
7793,81844,9.56
7794,81845,7.47
7795,81846,8.35
7796,81847,6.84
7797,81848,10.9
7798,81849,11.3
7799,81850,10.97
7800,81851,10.31
7801,81852,6.4
7802,81853,11.01
7803,81854,10.56
7804,81855,5.42
7805,81856,9.3
7806,81857,7.95
7807,81858,9.01
7808,81859,9.19
7809,81860,9.89
7810,81861,15.78
7811,81862,6.03
7812,81863,6.84
7813,81864,6.84
7814,81865,10.31
7815,81866,11.84
7816,81867,8.89
7817,81868,10.35
7818,81869,9.33
7819,81870,5.61
7820,81871,9.52
7821,81872,9.92
7822,81873,10.26
7823,81874,9.67
7824,81875,7.47
7825,81876,9.11
7826,81877,7.47
7827,81878,10.24
7828,81879,6.79
7829,81880,11.32
7830,81881,8.73
7831,81882,10.09
7832,81883,10.25
7833,81884,13.4
7834,81885,5.51
7835,81886,10.83
7836,81887,10.6
7837,81888,13.4
7838,81889,10.69
7839,81890,10.31
7840,81891,7.58
7841,81892,9.93
7842,81893,14.27
7843,81894,11.82
7844,81895,11.75
7845,81896,10.31
7846,81897,10.31
7847,81898,11.21
7848,81899,10.31
7849,81900,7.47
7850,81901,8.5
7851,81902,9.8
7852,81903,11.05
7853,81904,9.98
7854,81905,11.14
7855,81906,13.89
7856,81907,11.39
7857,81908,5.56
7858,81909,9.47
7859,81910,10.09
7860,81911,12.43
7861,81912,10.69
7862,81913,10.96
7863,81914,7.79
7864,81915,10.46
7865,81916,12.34
7866,81917,9.6
7867,81918,10.69
7868,81919,9.22
7869,81920,6.84
7870,81921,11.3
7871,81922,9.4
7872,81923,16.56
7873,81924,11.74
7874,81925,8.41
7875,81926,12.44
7876,81927,11.0
7877,81928,10.31
7878,81929,11.75
7879,81930,12.41
7880,81931,7.26
7881,81932,12.17
7882,81933,11.16
7883,81934,14.75
7884,81935,6.84
7885,81936,4.91
7886,81937,10.69
7887,81938,10.01
7888,81939,10.26
7889,81940,7.58
7890,81941,9.3
7891,81942,12.53
7892,81943,12.14
7893,81944,9.54
7894,81945,4.28
7895,81946,11.0
7896,81947,13.4
7897,81948,10.31
7898,81949,10.36
7899,81950,11.21
7900,81951,14.62
7901,81952,12.23
7902,81953,8.89
7903,81954,4.83
7904,81955,11.73
7905,81956,11.32
7906,81957,6.84
7907,81958,6.21
7908,81959,7.58
7909,81960,7.68
7910,81961,12.03
7911,81962,10.93
7912,81963,7.58
7913,81964,9.27
7914,81965,10.85
7915,81966,10.31
7916,81967,14.32
7917,81968,17.01
7918,81969,9.93
7919,81970,9.88
7920,81971,7.79
7921,81972,8.03
7922,81973,10.83
7923,81974,6.4
7924,81975,9.93
7925,81976,7.58
7926,81977,8.4
7927,81978,11.3
7928,81979,12.74
7929,81980,7.58
7930,81981,12.17
7931,81982,8.89
7932,81983,10.64
7933,81984,6.84
7934,81985,9.51
7935,81986,6.4
7936,81987,9.65
7937,81988,13.45
7938,81989,10.52
7939,81990,11.84
7940,81991,11.75
7941,81992,11.84
7942,81993,12.91
7943,81994,10.74
7944,81995,9.22
7945,81996,6.21
7946,81997,10.45
7947,81998,9.47
7948,81999,9.65
7949,82000,13.15
7950,82001,9.11
7951,82002,8.97
7952,82003,13.37
7953,82004,10.98
7954,82005,9.88
7955,82006,7.58
7956,82007,16.11
7957,82008,15.46
7958,82009,11.12
7959,82010,9.54
7960,82011,8.79
7961,82012,8.49
7962,82013,7.79
7963,82014,8.96
7964,82015,11.01
7965,82016,15.16
7966,82017,12.77
7967,82018,16.11
7968,82019,12.48
7969,82020,5.56
7970,82021,13.64
7971,82022,8.62
7972,82023,6.08
7973,82024,9.23
7974,82025,9.47
7975,82026,10.69
7976,82027,9.95
7977,82028,12.21
7978,82029,9.6
7979,82030,11.82
7980,82031,11.05
7981,82032,8.93
7982,82033,7.58
7983,82034,10.31
7984,82035,11.02
7985,82036,10.98
7986,82037,6.84
7987,82038,8.03
7988,82039,9.47
7989,82040,12.35
7990,82041,9.54
7991,82042,11.0
7992,82043,9.34
7993,82044,8.89
7994,82045,10.82
7995,82046,10.51
7996,82047,10.89
7997,82048,10.31
7998,82049,11.84
7999,82050,7.58
8000,82051,11.12
8001,82052,9.47
8002,82053,9.23
8003,82054,10.33
8004,82055,14.3
8005,82056,9.96
8006,82057,10.31
8007,82058,10.69
8008,82059,8.37
8009,82060,12.34
8010,82061,4.64
8011,82062,12.15
8012,82063,8.59
8013,82064,12.95
8014,82065,4.26
8015,82066,7.79
8016,82067,12.34
8017,82068,12.22
8018,82069,7.58
8019,82070,9.11
8020,82071,9.28
8021,82072,9.34
8022,82073,6.4
8023,82074,13.04
8024,82075,10.9
8025,82076,9.45
8026,82077,10.6
8027,82078,9.89
8028,82079,12.96
8029,82080,8.54
8030,82081,5.77
8031,82082,13.87
8032,82083,12.36
8033,82084,14.67
8034,82085,8.79
8035,82086,7.68
8036,82087,6.25
8037,82088,10.51
8038,82089,12.09
8039,82090,4.91
8040,82091,12.59
8041,82092,5.13
8042,82093,9.23
8043,82094,9.14
8044,82095,10.31
8045,82096,7.47
8046,82097,11.01
8047,82098,8.83
8048,82099,6.4
8049,82100,10.9
8050,82101,11.75
8051,82102,10.85
8052,82103,11.4
8053,82104,9.01
8054,82105,10.31
8055,82106,12.09
8056,82107,9.97
8057,82108,10.3
8058,82109,10.04
8059,82110,11.0
8060,82111,12.19
8061,82112,11.84
8062,82113,15.18
8063,82114,8.95
8064,82115,9.16
8065,82116,9.88
8066,82117,12.3
8067,82118,12.09
8068,82119,10.49
8069,82120,7.58
8070,82121,9.6
8071,82122,10.74
8072,82123,8.92
8073,82124,6.46
8074,82125,9.27
8075,82126,12.17
8076,82127,9.04
8077,82128,14.41
8078,82129,9.16
8079,82130,4.14
8080,82131,8.03
8081,82132,9.88
8082,82133,8.54
8083,82134,10.45
8084,82135,10.31
8085,82136,9.01
8086,82137,6.25
8087,82138,9.4
8088,82139,13.09
8089,82140,10.45
8090,82141,6.46
8091,82142,9.22
8092,82143,13.4
8093,82144,7.47
8094,82145,13.4
8095,82146,11.74
8096,82147,11.02
8097,82148,10.77
8098,82149,6.73
8099,82150,10.85
8100,82151,10.62
8101,82152,10.85
8102,82153,9.68
8103,82154,10.9
8104,82155,11.75
8105,82156,10.69
8106,82157,10.85
8107,82158,9.8
8108,82159,9.14
8109,82160,10.74
8110,82161,10.9
8111,82162,13.18
8112,82163,12.01
8113,82164,11.28
8114,82165,8.31
8115,82166,9.89
8116,82167,10.94
8117,82168,10.97
8118,82169,4.17
8119,82170,11.92
8120,82171,9.47
8121,82172,10.62
8122,82173,13.4
8123,82174,4.14
8124,82175,9.9
8125,82176,9.4
8126,82177,11.28
8127,82178,8.96
8128,82179,7.68
8129,82180,12.04
8130,82181,6.25
8131,82182,13.4
8132,82183,10.63
8133,82184,10.73
8134,82185,7.95
8135,82186,9.93
8136,82187,12.13
8137,82188,6.46
8138,82189,8.19
8139,82190,10.69
8140,82191,12.09
8141,82192,15.21
8142,82193,11.18
8143,82194,9.8
8144,82195,9.65
8145,82196,11.75
8146,82197,12.35
8147,82198,11.37
8148,82199,8.49
8149,82200,7.79
8150,82201,12.53
8151,82202,11.75
8152,82203,9.92
8153,82204,12.26
8154,82205,10.31
8155,82206,11.75
8156,82207,9.93
8157,82208,6.4
8158,82209,8.67
8159,82210,14.12
8160,82211,11.33
8161,82212,11.36
8162,82213,12.52
8163,82214,7.95
8164,82215,9.76
8165,82216,9.53
8166,82217,8.03
8167,82218,11.33
8168,82219,11.82
8169,82220,11.14
8170,82221,10.6
8171,82222,9.92
8172,82223,5.52
8173,82224,9.54
8174,82225,9.71
8175,82226,9.65
8176,82227,10.01
8177,82228,11.36
8178,82229,12.09
8179,82230,10.85
8180,82231,13.17
8181,82232,6.67
8182,82233,10.31
8183,82234,9.12
8184,82235,8.03
8185,82236,11.84
8186,82237,12.43
8187,82238,13.29
8188,82239,5.61
8189,82240,10.98
8190,82241,10.01
8191,82242,10.31
8192,82243,11.1
8193,82244,9.07
8194,82245,11.01
8195,82246,6.79
8196,82247,5.53
8197,82248,11.12
8198,82249,11.49
8199,82250,15.68
8200,82251,12.01
8201,82252,12.25
8202,82253,9.37
8203,82254,9.22
8204,82255,12.6
8205,82256,11.76
8206,82257,12.41
8207,82258,6.79
8208,82259,10.83
8209,82260,12.52
8210,82261,13.84
8211,82262,12.01
8212,82263,9.54
8213,82264,9.64
8214,82265,11.54
8215,82266,10.9
8216,82267,9.37
8217,82268,8.24
8218,82269,11.0
8219,82270,11.84
8220,82271,14.03
8221,82272,12.41
8222,82273,9.54
8223,82274,10.98
8224,82275,4.63
8225,82276,11.54
8226,82277,11.15
8227,82278,12.26
8228,82279,6.84
8229,82280,9.33
8230,82281,5.56
8231,82282,8.4
8232,82283,10.18
8233,82284,8.03
8234,82285,9.47
8235,82286,10.77
8236,82287,5.16
8237,82288,6.72
8238,82289,11.82
8239,82290,10.31
8240,82291,7.68
8241,82292,9.51
8242,82293,12.85
8243,82294,8.88
8244,82295,10.9
8245,82296,10.6
8246,82297,13.62
8247,82298,11.82
8248,82299,9.19
8249,82300,12.83
8250,82301,11.12
8251,82302,11.75
8252,82303,4.14
8253,82304,10.31
8254,82305,15.17
8255,82306,6.79
8256,82307,9.92
8257,82308,9.22
8258,82309,10.31
8259,82310,10.9
8260,82311,10.83
8261,82312,8.35
8262,82313,6.84
8263,82314,9.8
8264,82315,10.3
8265,82316,6.84
8266,82317,7.47
8267,82318,9.45
8268,82319,9.8
8269,82320,10.9
8270,82321,8.53
8271,82322,13.02
8272,82323,6.84
8273,82324,11.99
8274,82325,12.01
8275,82326,11.12
8276,82327,9.23
8277,82328,8.79
8278,82329,6.79
8279,82330,6.84
8280,82331,6.84
8281,82332,10.9
8282,82333,5.53
8283,82334,11.3
8284,82335,5.22
8285,82336,10.45
8286,82337,7.68
8287,82338,10.26
8288,82339,9.68
8289,82340,16.89
8290,82341,4.54
8291,82342,9.47
8292,82343,10.31
8293,82344,12.09
8294,82345,10.31
8295,82346,12.34
8296,82347,7.95
8297,82348,11.02
8298,82349,9.93
8299,82350,9.88
8300,82351,6.79
8301,82352,9.22
8302,82353,9.07
8303,82354,10.64
8304,82355,9.22
8305,82356,17.66
8306,82357,6.6
8307,82358,11.3
8308,82359,9.17
8309,82360,11.33
8310,82361,6.79
8311,82362,6.73
8312,82363,12.7
8313,82364,4.47
8314,82365,9.16
8315,82366,9.58
8316,82367,11.74
8317,82368,10.15
8318,82369,4.92
8319,82370,14.55
8320,82371,8.03
8321,82372,6.84
8322,82373,9.89
8323,82374,12.34
8324,82375,11.02
8325,82376,14.03
8326,82377,4.43
8327,82378,14.62
8328,82379,12.01
8329,82380,11.12
8330,82381,11.02
8331,82382,11.14
8332,82383,9.89
8333,82384,12.89
8334,82385,7.68
8335,82386,6.4
8336,82387,9.33
8337,82388,5.61
8338,82389,9.88
8339,82390,8.03
8340,82391,12.45
8341,82392,9.71
8342,82393,7.47
8343,82394,13.4
8344,82395,13.09
8345,82396,9.8
8346,82397,10.97
8347,82398,6.79
8348,82399,9.41
8349,82400,12.78
8350,82401,9.47
8351,82402,11.02
8352,82403,5.54
8353,82404,13.11
8354,82405,10.31
8355,82406,7.78
8356,82407,11.12
8357,82408,7.47
8358,82409,10.31
8359,82410,11.02
8360,82411,10.31
8361,82412,7.47
8362,82413,9.58
8363,82414,7.58
8364,82415,8.03
8365,82416,12.96
8366,82417,10.69
8367,82418,12.89
8368,82419,13.4
8369,82420,10.4
8370,82421,7.68
8371,82422,6.14
8372,82423,11.12
8373,82424,10.31
8374,82425,10.3
8375,82426,12.83
8376,82427,11.75
8377,82428,6.73
8378,82429,7.68
8379,82430,10.31
8380,82431,11.84
8381,82432,9.6
8382,82433,9.72
8383,82434,14.04
8384,82435,8.4
8385,82436,8.53
8386,82437,12.1
8387,82438,9.88
8388,82439,6.25
8389,82440,10.13
8390,82441,7.79
8391,82442,7.58
8392,82443,9.51
8393,82444,11.77
8394,82445,11.14
8395,82446,11.19
8396,82447,11.74
8397,82448,11.31
8398,82449,7.58
8399,82450,12.09
8400,82451,9.6
8401,82452,5.98
8402,82453,12.21
8403,82454,9.57
8404,82455,11.15
8405,82456,5.06
8406,82457,4.66
8407,82458,6.84
8408,82459,11.3
8409,82460,9.93
8410,82461,14.25
8411,82462,11.33
8412,82463,6.08
8413,82464,7.95
8414,82465,16.52
8415,82466,16.65
8416,82467,13.51
8417,82468,11.01
8418,82469,11.91
8419,82470,11.95
8420,82471,14.03
8421,82472,9.6
8422,82473,11.92
8423,82474,9.89
8424,82475,11.02
8425,82476,9.69
8426,82477,5.65
8427,82478,4.14
8428,82479,11.3
8429,82480,10.4
8430,82481,10.4
8431,82482,8.87
8432,82483,8.89
8433,82484,13.1
8434,82485,10.85
8435,82486,6.84
8436,82487,11.02
8437,82488,12.11
8438,82489,10.69
8439,82490,6.79
8440,82491,9.71
8441,82492,10.85
8442,82493,11.84
8443,82494,11.39
8444,82495,11.14
8445,82496,10.8
8446,82497,5.47
8447,82498,8.33
8448,82499,10.98
8449,82500,4.88
8450,82501,10.69
8451,82502,11.75
8452,82503,10.69
8453,82504,10.31
8454,82505,12.1
8455,82506,11.75
8456,82507,13.17
8457,82508,5.27
8458,82509,7.95
8459,82510,9.27
8460,82511,13.4
8461,82512,11.92
8462,82513,9.34
8463,82514,16.42
8464,82515,11.3
8465,82516,10.62
8466,82517,9.33
8467,82518,12.53
8468,82519,8.53
8469,82520,10.46
8470,82521,9.88
8471,82522,11.84
8472,82523,7.58
8473,82524,11.0
8474,82525,11.05
8475,82526,10.69
8476,82527,5.84
8477,82528,8.96
8478,82529,7.47
8479,82530,11.75
8480,82531,9.27
8481,82532,8.89
8482,82533,12.59
8483,82534,11.74
8484,82535,8.89
8485,82536,11.19
8486,82537,9.54
8487,82538,9.01
8488,82539,8.96
8489,82540,11.56
8490,82541,11.81
8491,82542,10.12
8492,82543,9.51
